host_id,host_name,host_response_rate,host_is_superhost,host_total_listings_count,host_identity_verified,license,host_since,host_since_years_months
70564771,Karen,100%,TRUE,2,Verified,OSE-STRREG-0001886,2016-05-05,"8 years, 6 months"
485964619,Darline,100%,FALSE,3,Verified,Unlicensed,2022-11-01,"2 years, 0 months"
994191,William,,FALSE,2,Verified,Unlicensed,2011-08-19,"13 years, 2 months"
18886072,Boris,100%,TRUE,1,Verified,Unlicensed,2014-07-25,"10 years, 3 months"
112176279,Arda,,FALSE,6,Verified,Unlicensed,2017-01-18,"7 years, 9 months"
1321504,Rohan,100%,TRUE,13,Verified,Unlicensed,2011-10-22,"13 years, 0 months"
11280333,Yacine,100%,FALSE,6,Verified,Unlicensed,2014-01-14,"10 years, 9 months"
47515154,Erica,100%,FALSE,1,Verified,Unlicensed,2015-10-27,"9 years, 0 months"
327673,Stefano,100%,FALSE,3,Verified,Unlicensed,2010-12-26,"13 years, 10 months"
3975066,Webster,,FALSE,2,Verified,Unlicensed,2012-10-25,"12 years, 0 months"
35648363,Luke,0%,FALSE,1,Verified,Unlicensed,2015-06-12,"9 years, 4 months"
9919024,Francesco,,FALSE,2,Verified,Unlicensed,2013-11-10,"10 years, 12 months"
4901492,Alida,100%,FALSE,2,Verified,Unlicensed,2013-01-30,"11 years, 9 months"
34014150,Barry,100%,TRUE,2,Verified,Unlicensed,2015-05-23,"9 years, 5 months"
50372319,Carlo Fabricio,100%,FALSE,2,Verified,Unlicensed,2015-12-02,"8 years, 11 months"
1678,Adam,100%,TRUE,1,Verified,Unlicensed,2008-08-11,"16 years, 2 months"
18525774,Gilad,50%,FALSE,1,Verified,Unlicensed,2014-07-21,"10 years, 3 months"
243039099,Milton,100%,TRUE,3,Unverified,Unlicensed,2019-02-13,"5 years, 8 months"
190787940,Michael,100%,TRUE,1,Verified,OSE-STRREG-0002352,2018-05-21,"6 years, 5 months"
392144724,Ana,100%,TRUE,3,Verified,Unlicensed,2021-03-11,"3 years, 7 months"
165985077,Stephany,,TRUE,1,Verified,Unlicensed,2018-01-05,"6 years, 10 months"
5738733,Elizabeth,100%,TRUE,1,Verified,OSE-STRREG-0000419,2013-04-02,"11 years, 7 months"
42023877,Lea,100%,FALSE,1,Verified,Unlicensed,2015-08-20,"9 years, 2 months"
172422032,Alexandria,100%,TRUE,2,Verified,Unlicensed,2018-02-08,"6 years, 9 months"
480695005,Ava,100%,TRUE,5,Verified,OSE-STRREG-0000896,2022-09-23,"2 years, 1 months"
396808869,Casa,100%,TRUE,3,Verified,Unlicensed,2021-04-13,"3 years, 6 months"
474234,John,86%,FALSE,5,Verified,Unlicensed,2011-03-31,"13 years, 7 months"
23062393,Yalda,100%,FALSE,4,Verified,Unlicensed,2014-10-28,"10 years, 0 months"
193308443,Gisela,100%,FALSE,1,Verified,Unlicensed,2018-06-03,"6 years, 5 months"
15010803,Carlo,100%,TRUE,2,Verified,Unlicensed,2014-05-02,"10 years, 6 months"
207381668,Deborah/Aston,100%,FALSE,2,Verified,Unlicensed,2018-08-04,"6 years, 3 months"
125508339,Robert,100%,TRUE,1,Verified,Unlicensed,2017-04-12,"7 years, 6 months"
379247545,Andrei,100%,FALSE,2,Verified,OSE-STRREG-0001069,2020-12-10,"3 years, 10 months"
116871769,Paige,100%,TRUE,2,Verified,Unlicensed,2017-02-17,"7 years, 8 months"
12866178,Klara,100%,FALSE,22,Verified,Unlicensed,2014-03-06,"10 years, 8 months"
237715800,Joseph & Teresa,100%,TRUE,4,Unverified,Unlicensed,2019-01-19,"5 years, 9 months"
191735386,Nicole,100%,TRUE,2,Unverified,OSE-STRREG-0000739,2018-05-26,"6 years, 5 months"
16731263,Erik,100%,TRUE,1,Verified,Unlicensed,2014-06-13,"10 years, 4 months"
10225447,Giovani,,FALSE,1,Verified,Unlicensed,2013-11-24,"10 years, 11 months"
480647027,Numbers Studios,,TRUE,2,Verified,Unlicensed,2022-09-22,"2 years, 1 months"
36791609,Paul,100%,FALSE,1,Verified,Unlicensed,2015-06-26,"9 years, 4 months"
235719,Pepe,89%,FALSE,8,Verified,Unlicensed,2010-09-15,"14 years, 1 months"
211970043,Angie,,FALSE,1,Verified,Unlicensed,2018-08-27,"6 years, 2 months"
447546305,Justin,,FALSE,2,Verified,Unlicensed,2022-03-02,"2 years, 8 months"
526105,Scott,100%,TRUE,11,Verified,Unlicensed,2011-04-21,"13 years, 6 months"
24268565,Daniel,,TRUE,1,Verified,Unlicensed,2014-11-28,"9 years, 11 months"
59929331,Christiana,,FALSE,1,Verified,Unlicensed,2016-02-22,"8 years, 8 months"
558746408,Lesia,100%,FALSE,3,Verified,Exempt,2024-01-26,"0 years, 9 months"
148610928,Andrew,,FALSE,3,Verified,Unlicensed,2017-08-31,"7 years, 2 months"
562093838,Hilton Garden Inn Central Park South NYC,99%,FALSE,5,Verified,OSE-STRREG-0041458,2024-02-14,"0 years, 8 months"
509317391,Steven,100%,TRUE,7,Verified,Unlicensed,2023-04-09,"1 years, 6 months"
492294901,Goli,100%,TRUE,1,Verified,Unlicensed,2022-12-21,"1 years, 10 months"
1661244,Tanya,,FALSE,4,Verified,Unlicensed,2012-01-27,"12 years, 9 months"
21592879,Perry,0%,FALSE,2,Verified,Unlicensed,2014-09-21,"10 years, 1 months"
319990351,Brandon,100%,FALSE,2,Verified,Unlicensed,2019-12-22,"4 years, 10 months"
390958986,Ishika,,FALSE,3,Verified,Unlicensed,2021-03-03,"3 years, 8 months"
287262465,Sandra,100%,FALSE,1,Verified,Unlicensed,2019-08-20,"5 years, 2 months"
266533448,Chelsea Inn Hotel,90%,FALSE,5,Verified,Exempt,2019-06-05,"5 years, 5 months"
7813520,Cynthia,100%,FALSE,4,Verified,Unlicensed,2013-07-30,"11 years, 3 months"
491974395,Renzo,0%,Not Available,6,Verified,Unlicensed,2022-12-19,"1 years, 10 months"
362418,Julia,100%,TRUE,1,Verified,OSE-STRREG-0000764,2011-01-25,"13 years, 9 months"
3407346,Anna,,FALSE,1,Verified,Unlicensed,2012-08-29,"12 years, 2 months"
2276965,Ledora,100%,TRUE,3,Verified,OSE-STRREG-0001752,2012-05-02,"12 years, 6 months"
3463177,Emch,100%,FALSE,1,Verified,Unlicensed,2012-09-03,"12 years, 2 months"
123905640,Emily,50%,FALSE,4,Verified,Unlicensed,2017-04-02,"7 years, 7 months"
28588488,Cannon,100%,TRUE,1,Verified,Unlicensed,2015-03-01,"9 years, 8 months"
593420113,Phylicia,,FALSE,1,Verified,OSE-STRREG-0002473,2024-07-31,"0 years, 3 months"
53440969,Cj And Raissa,,Not Available,2,Verified,Unlicensed,2016-01-05,"8 years, 10 months"
42026650,Jiyao,90%,FALSE,1,Verified,OSE-STRREG-0001952,2015-08-20,"9 years, 2 months"
1516600,Matthew H.,60%,FALSE,2,Unverified,Unlicensed,2011-12-18,"12 years, 10 months"
375790657,Joseph,100%,FALSE,1,Unverified,Unlicensed,2020-11-15,"3 years, 11 months"
3548411,CASA Heidi,100%,TRUE,13,Verified,Unlicensed,2012-09-12,"12 years, 1 months"
2800064,Joseph,100%,FALSE,2,Verified,OSE-STRREG-0001914,2012-07-01,"12 years, 4 months"
107177664,Lucia,93%,FALSE,6,Verified,Unlicensed,2016-12-13,"7 years, 10 months"
88953880,Andrew,0%,FALSE,3,Verified,Unlicensed,2016-08-09,"8 years, 2 months"
1333948,Yasemin,60%,FALSE,2,Verified,Unlicensed,2011-10-25,"13 years, 0 months"
6677425,Isabel,100%,TRUE,4,Verified,Unlicensed,2013-06-01,"11 years, 5 months"
7555690,Braeden,,FALSE,1,Verified,Unlicensed,2018-12-13,"5 years, 10 months"
314151200,The Wall Street Inn,100%,TRUE,8,Verified,Exempt,2019-12-03,"4 years, 11 months"
44596503,Josh & Jessica,100%,FALSE,1,Verified,Unlicensed,2015-09-19,"9 years, 1 months"
181517263,Kashif,100%,TRUE,1,Unverified,Unlicensed,2018-03-30,"6 years, 7 months"
6655776,Nicholas,99%,FALSE,11,Unverified,OSE-STRREG-0001593,2013-05-30,"11 years, 5 months"
5120972,Rachel And Bart,100%,TRUE,1,Verified,Unlicensed,2013-02-17,"11 years, 8 months"
226124574,Jay,68%,FALSE,13,Verified,Unlicensed,2018-11-16,"5 years, 11 months"
20854377,Matthew,100%,FALSE,1,Verified,Unlicensed,2014-09-02,"10 years, 2 months"
4276251,Jisho,100%,TRUE,1,Verified,Unlicensed,2012-11-28,"11 years, 11 months"
718349,Alan,100%,FALSE,6,Verified,Unlicensed,2011-06-19,"13 years, 4 months"
1879389,Christina,100%,TRUE,3,Verified,OSE-STRREG-0001287,2012-03-07,"12 years, 8 months"
126922318,Emily,100%,TRUE,1,Verified,OSE-STRREG-0000258,2017-04-21,"7 years, 6 months"
14859827,Isabelle,,TRUE,1,Verified,Unlicensed,2014-04-28,"10 years, 6 months"
14883031,Sam,,FALSE,3,Verified,Unlicensed,2014-04-29,"10 years, 6 months"
91806581,Hila,100%,FALSE,15,Verified,Unlicensed,2016-08-25,"8 years, 2 months"
51772392,Mark,100%,FALSE,3,Verified,Exempt,2015-12-19,"8 years, 10 months"
217995958,Edward,100%,TRUE,3,Verified,OSE-STRREG-0001758,2018-09-30,"6 years, 1 months"
269860794,Amy,100%,TRUE,4,Verified,Unlicensed,2019-06-19,"5 years, 4 months"
2316071,Kassidy,0%,FALSE,1,Verified,Unlicensed,2012-05-07,"12 years, 6 months"
35558078,Charlie,100%,FALSE,5,Verified,Unlicensed,2015-06-11,"9 years, 4 months"
1349266,Adam + Caro,100%,TRUE,3,Verified,Unlicensed,2011-10-29,"13 years, 0 months"
72175808,Donald,67%,FALSE,1,Verified,Unlicensed,2016-05-15,"8 years, 5 months"
3900540,Erin,100%,TRUE,2,Verified,Unlicensed,2012-10-17,"12 years, 0 months"
185956783,John & Christine,100%,FALSE,2,Verified,Unlicensed,2018-04-23,"6 years, 6 months"
67395042,Omar,,FALSE,2,Unverified,Unlicensed,2016-04-15,"8 years, 6 months"
3964655,Nicole,100%,FALSE,2,Verified,OSE-STRREG-0000634,2012-10-24,"12 years, 0 months"
3868692,Luke,90%,TRUE,2,Verified,Unlicensed,2012-10-14,"12 years, 0 months"
44660079,Leslie,90%,TRUE,3,Verified,OSE-STRREG-0001930,2015-09-20,"9 years, 1 months"
558846348,Ahmed,,FALSE,2,Verified,Unlicensed,2024-01-27,"0 years, 9 months"
33120658,Maku,100%,FALSE,1,Verified,Unlicensed,2015-05-11,"9 years, 5 months"
844862,Cj,100%,FALSE,5,Verified,Unlicensed,2011-07-20,"13 years, 3 months"
22720650,Duane,100%,FALSE,6,Unverified,Unlicensed,2014-10-19,"10 years, 0 months"
470859718,SoHoBlu,100%,FALSE,23,Verified,Exempt,2022-07-21,"2 years, 3 months"
474812165,Holiday Inn Express Wall Street New York City,100%,FALSE,10,Verified,Exempt,2022-08-13,"2 years, 2 months"
132576479,Evelyn,100%,TRUE,3,Unverified,Unlicensed,2017-05-30,"7 years, 5 months"
300536279,Karen,100%,TRUE,1,Verified,OSE-STRREG-0000669,2019-10-06,"5 years, 1 months"
163376694,Stephanie,,TRUE,1,Unverified,Unlicensed,2017-12-19,"6 years, 10 months"
13428395,Conor,,FALSE,1,Verified,Unlicensed,2014-03-23,"10 years, 7 months"
139934186,Hope,100%,TRUE,1,Verified,Unlicensed,2017-07-11,"7 years, 3 months"
11743513,Henry,100%,TRUE,1,Verified,Unlicensed,2014-01-28,"10 years, 9 months"
239581199,Seth,100%,TRUE,2,Verified,Unlicensed,2019-01-28,"5 years, 9 months"
1291410,Zach,100%,TRUE,4,Verified,Unlicensed,2011-10-14,"13 years, 0 months"
50740281,Jake,75%,FALSE,2,Unverified,Unlicensed,2015-12-07,"8 years, 11 months"
2673168,David,100%,Not Available,3,Verified,Unlicensed,2012-06-18,"12 years, 4 months"
6958520,Marcel,20%,FALSE,4,Verified,Unlicensed,2013-06-17,"11 years, 4 months"
1733810,Sara,100%,TRUE,1,Verified,OSE-STRREG-0000873,2012-02-11,"12 years, 8 months"
6444987,Jason,100%,TRUE,3,Verified,OSE-STRREG-0000708,2013-05-17,"11 years, 5 months"
280066421,Jon,100%,FALSE,1,Verified,Unlicensed,2019-07-28,"5 years, 3 months"
3930799,Sean,100%,TRUE,2,Verified,OSE-STRREG-0001188,2012-10-20,"12 years, 0 months"
430685664,Colie,,TRUE,1,Verified,Unlicensed,2021-11-06,"2 years, 12 months"
9273561,Nadine,,TRUE,3,Verified,Unlicensed,2013-10-07,"11 years, 1 months"
119415,Douglas,100%,TRUE,4,Verified,Unlicensed,2010-05-06,"14 years, 6 months"
468197743,Lillie,,FALSE,1,Unverified,Unlicensed,2022-07-07,"2 years, 4 months"
32923003,Vanessa,,FALSE,1,Verified,Unlicensed,2015-05-08,"9 years, 6 months"
392437847,Steve,100%,FALSE,1,Verified,Unlicensed,2021-03-13,"3 years, 7 months"
54763152,Mary Sue,100%,TRUE,1,Verified,Unlicensed,2016-01-15,"8 years, 9 months"
6444987,Jason,100%,TRUE,3,Verified,Unlicensed,2013-05-17,"11 years, 5 months"
73196438,Darolyn,100%,TRUE,11,Verified,OSE-STRREG-0000862,2016-05-21,"8 years, 5 months"
99434002,Leo,100%,TRUE,1,Verified,OSE-STRREG-0001291,2016-10-12,"8 years, 0 months"
103865219,Dawn,100%,TRUE,9,Verified,OSE-STRREG-0000724,2016-11-15,"7 years, 11 months"
486875574,Jacob,100%,FALSE,2,Verified,Unlicensed,2022-11-08,"1 years, 12 months"
482835,Veej,100%,FALSE,1,Verified,Unlicensed,2011-04-04,"13 years, 7 months"
245314318,Arthouse Hotel,100%,FALSE,15,Verified,Exempt,2019-02-25,"5 years, 8 months"
1895793,Eduardo,100%,TRUE,3,Verified,OSE-STRREG-0002303,2012-03-10,"12 years, 8 months"
266026569,Serap,100%,FALSE,3,Unverified,Unlicensed,2019-06-03,"5 years, 5 months"
10458139,Jorge,88%,TRUE,2,Verified,Unlicensed,2013-12-05,"10 years, 11 months"
22485848,Skyla,100%,FALSE,1,Unverified,Unlicensed,2014-10-13,"10 years, 0 months"
120974884,Marvin,100%,TRUE,6,Verified,Unlicensed,2017-03-15,"7 years, 7 months"
6294995,Juan,,FALSE,1,Verified,Unlicensed,2013-05-08,"11 years, 6 months"
423117,Jennifer,100%,TRUE,1,Verified,OSE-STRREG-0000688,2011-03-04,"13 years, 8 months"
141407777,Sam,100%,TRUE,1,Verified,Unlicensed,2017-07-19,"7 years, 3 months"
36447774,Julia,100%,FALSE,1,Verified,Unlicensed,2015-06-22,"9 years, 4 months"
21743283,Lu,100%,TRUE,2,Verified,Unlicensed,2014-09-24,"10 years, 1 months"
26221433,David,100%,FALSE,2,Verified,Unlicensed,2015-01-16,"9 years, 9 months"
184009385,Artem,67%,FALSE,3,Verified,Unlicensed,2018-04-13,"6 years, 6 months"
37459618,Howard,100%,TRUE,5,Verified,Unlicensed,2015-07-04,"9 years, 4 months"
444681334,Maria,100%,FALSE,3,Verified,OSE-STRREG-0000125,2022-02-11,"2 years, 8 months"
76654710,Ellington,88%,FALSE,3,Verified,Unlicensed,2016-06-08,"8 years, 5 months"
4479969,Yu-Hua,92%,FALSE,1,Verified,OSE-STRREG-0002008,2012-12-24,"11 years, 10 months"
544140097,Jesus Alfredo,100%,FALSE,2,Verified,OSE-STRREG-0002393,2023-10-30,"1 years, 0 months"
505247948,Ebony,,FALSE,3,Verified,Unlicensed,2023-03-13,"1 years, 7 months"
48881919,Lauryn,100%,FALSE,1,Verified,OSE-STRREG-0001667,2015-11-12,"8 years, 11 months"
5447617,Jeffrey,100%,FALSE,7,Verified,Unlicensed,2013-03-13,"11 years, 7 months"
375039363,Sunlight,100%,TRUE,3,Verified,Exempt,2020-11-09,"3 years, 12 months"
50612145,Imri,100%,FALSE,8,Verified,Unlicensed,2015-12-05,"8 years, 11 months"
68134012,Andrew,100%,Not Available,8,Verified,OSE-STRREG-0000585,2016-04-20,"8 years, 6 months"
406031733,W Sarah,,FALSE,1,Verified,Unlicensed,2021-06-08,"3 years, 4 months"
17193956,Luke,100%,FALSE,7,Verified,Unlicensed,2014-06-24,"10 years, 4 months"
403986007,William,,FALSE,3,Verified,Unlicensed,2021-05-28,"3 years, 5 months"
257640921,Sitar,100%,FALSE,3,Verified,Unlicensed,2019-04-23,"5 years, 6 months"
206009618,Keilyn,,FALSE,1,Unverified,Unlicensed,2018-07-29,"6 years, 3 months"
195050680,Zulay,,FALSE,2,Verified,Unlicensed,2018-06-11,"6 years, 4 months"
339778197,H,100%,FALSE,1,Verified,Exempt,2020-03-02,"4 years, 8 months"
432288038,Michael,100%,FALSE,2,Verified,Unlicensed,2021-11-17,"2 years, 11 months"
2808971,Frederic,100%,FALSE,1,Verified,Unlicensed,2012-07-02,"12 years, 4 months"
228473476,Mia,100%,TRUE,3,Verified,Exempt,2018-12-01,"5 years, 11 months"
118676912,Ron,100%,TRUE,3,Verified,OSE-STRREG-0001556,2017-03-01,"7 years, 8 months"
7620864,Susan,,FALSE,2,Verified,Unlicensed,2013-07-21,"11 years, 3 months"
8708720,Nehprii,,TRUE,4,Verified,Unlicensed,2013-09-08,"11 years, 1 months"
652539,Jamie,100%,FALSE,2,Unverified,Unlicensed,2011-06-01,"13 years, 5 months"
3565422,Sonia,100%,FALSE,2,Verified,Unlicensed,2012-09-14,"12 years, 1 months"
12273510,Riata,0%,FALSE,1,Verified,Unlicensed,2014-02-16,"10 years, 8 months"
11293516,May,100%,TRUE,1,Verified,OSE-STRREG-0001081,2014-01-14,"10 years, 9 months"
2318452,Lucy,100%,TRUE,5,Verified,OSE-STRREG-0000318,2012-05-08,"12 years, 6 months"
208565,Maria,82%,FALSE,3,Verified,OSE-STRREG-0000285,2010-08-21,"14 years, 2 months"
42197611,Nadine,,TRUE,1,Verified,Unlicensed,2015-08-22,"9 years, 2 months"
1895793,Eduardo,100%,TRUE,3,Verified,Unlicensed,2012-03-10,"12 years, 8 months"
231875594,Tina,100%,FALSE,3,Verified,Unlicensed,2018-12-21,"5 years, 10 months"
466380076,Anny,,FALSE,6,Verified,Unlicensed,2022-06-27,"2 years, 4 months"
540576804,Yuri,,FALSE,2,Verified,Exempt,2023-10-05,"1 years, 1 months"
17551871,Evan,100%,TRUE,8,Verified,Unlicensed,2014-07-02,"10 years, 4 months"
22313730,Brizzo,,FALSE,1,Verified,Unlicensed,2014-10-09,"10 years, 0 months"
12321281,Calypso,100%,FALSE,1,Verified,Unlicensed,2014-02-17,"10 years, 8 months"
71822074,Karen,100%,TRUE,2,Unverified,OSE-STRREG-0001760,2016-05-13,"8 years, 5 months"
453975705,Hotel,100%,FALSE,1,Verified,Exempt,2022-04-12,"2 years, 6 months"
334095266,Rose,83%,TRUE,3,Unverified,Unlicensed,2020-02-06,"4 years, 9 months"
240037432,Gudrun,,FALSE,2,Unverified,Unlicensed,2019-01-30,"5 years, 9 months"
11345677,Michelle,,FALSE,4,Verified,Unlicensed,2014-01-15,"10 years, 9 months"
90714509,Vanessa,100%,FALSE,1,Verified,Unlicensed,2016-08-18,"8 years, 2 months"
40634008,Juan Camilo,100%,FALSE,2,Verified,Unlicensed,2015-08-05,"9 years, 3 months"
3049993,Emily,80%,FALSE,2,Verified,Unlicensed,2012-07-25,"12 years, 3 months"
56420582,Miguel,,FALSE,2,Verified,Unlicensed,2016-01-27,"8 years, 9 months"
2381030,Terry,,FALSE,1,Verified,Unlicensed,2012-05-15,"12 years, 5 months"
140233661,Yaseen,,FALSE,1,Unverified,Unlicensed,2017-07-13,"7 years, 3 months"
27615653,Tanya,,FALSE,14,Verified,Unlicensed,2015-02-11,"9 years, 8 months"
251428213,Marcelo,100%,TRUE,5,Verified,OSE-STRREG-0001250,2019-03-26,"5 years, 7 months"
35328956,Mansimran,,FALSE,4,Verified,Unlicensed,2015-06-08,"9 years, 5 months"
7755931,Peter,,FALSE,1,Verified,Unlicensed,2013-07-27,"11 years, 3 months"
100687272,Denis,100%,TRUE,4,Verified,Unlicensed,2016-10-21,"8 years, 0 months"
111968083,Jake,100%,FALSE,1,Unverified,Unlicensed,2017-01-17,"7 years, 9 months"
129732363,Otto,0%,FALSE,1,Verified,Unlicensed,2017-05-10,"7 years, 5 months"
333463089,Isabella,,FALSE,1,Verified,Unlicensed,2020-02-04,"4 years, 9 months"
7028387,Todd,100%,FALSE,2,Verified,Unlicensed,2013-06-20,"11 years, 4 months"
46707487,Kerry,100%,TRUE,1,Verified,OSE-STRREG-0000005,2015-10-16,"9 years, 0 months"
35787175,Giordano,63%,FALSE,1,Verified,Unlicensed,2015-06-14,"9 years, 4 months"
558594519,Luis,93%,TRUE,2,Verified,Exempt,2024-01-25,"0 years, 9 months"
572023805,Littleton Keyon,100%,FALSE,1,Verified,Unlicensed,2024-04-12,"0 years, 6 months"
552738682,Thomas,100%,FALSE,1,Verified,Unlicensed,2023-12-26,"0 years, 10 months"
21180293,Illtyd,50%,FALSE,5,Verified,Unlicensed,2014-09-10,"10 years, 1 months"
3524653,Simona,90%,FALSE,1,Verified,OSE-STRREG-0001234,2012-09-10,"12 years, 1 months"
23219783,Rob,100%,TRUE,7,Verified,Unlicensed,2014-11-01,"10 years, 0 months"
5199797,Jordan,100%,FALSE,1,Verified,Unlicensed,2013-02-23,"11 years, 8 months"
297452190,Keith,100%,TRUE,1,Verified,OSE-STRREG-0000260,2019-09-23,"5 years, 1 months"
466602034,Kasia,100%,TRUE,1,Verified,Unlicensed,2022-06-28,"2 years, 4 months"
360991167,Ermira,,FALSE,2,Verified,Unlicensed,2020-08-07,"4 years, 2 months"
7834371,Matheus,100%,TRUE,3,Verified,Unlicensed,2013-07-30,"11 years, 3 months"
4194894,Esef,100%,TRUE,2,Verified,Unlicensed,2012-11-19,"11 years, 11 months"
1935291,Cristina,80%,TRUE,4,Verified,Unlicensed,2012-03-16,"12 years, 7 months"
27813383,O,100%,TRUE,1,Unverified,Unlicensed,2015-02-15,"9 years, 8 months"
7580102,Jamie,100%,TRUE,2,Verified,Unlicensed,2013-07-18,"11 years, 3 months"
700224,Shane,100%,FALSE,14,Verified,Unlicensed,2011-06-14,"13 years, 4 months"
305115639,Rashmika,,FALSE,1,Verified,Unlicensed,2019-10-28,"5 years, 0 months"
289199951,Iain,,FALSE,5,Unverified,Unlicensed,2019-08-26,"5 years, 2 months"
639526,Sinem,100%,FALSE,2,Verified,Unlicensed,2011-05-29,"13 years, 5 months"
457300342,Christlyn,,TRUE,2,Verified,Unlicensed,2022-05-03,"2 years, 6 months"
29929166,Yvette,0%,FALSE,8,Verified,Unlicensed,2015-03-24,"9 years, 7 months"
437162526,Happy,100%,FALSE,2,Verified,Unlicensed,2021-12-23,"2 years, 10 months"
217995958,Edward,100%,TRUE,3,Verified,Unlicensed,2018-09-30,"6 years, 1 months"
159800208,Addison,100%,FALSE,1,Verified,Unlicensed,2017-11-23,"6 years, 11 months"
5313607,Amanda,100%,FALSE,3,Verified,Unlicensed,2013-03-04,"11 years, 8 months"
384883997,Special K,100%,TRUE,1,Verified,Unlicensed,2021-01-16,"3 years, 9 months"
2205455,Wendy,100%,TRUE,5,Verified,Unlicensed,2012-04-23,"12 years, 6 months"
1539848,Edythe,100%,TRUE,5,Verified,Unlicensed,2011-12-27,"12 years, 10 months"
234145891,Ronnie,100%,FALSE,1,Unverified,Unlicensed,2019-01-03,"5 years, 10 months"
1621363,Elizabeth,100%,TRUE,14,Verified,Unlicensed,2012-01-18,"12 years, 9 months"
492313000,Heather,100%,TRUE,2,Verified,Exempt,2022-12-21,"1 years, 10 months"
11079691,Priya,100%,FALSE,2,Verified,Unlicensed,2014-01-06,"10 years, 10 months"
366337052,Scott,100%,FALSE,2,Verified,Unlicensed,2020-09-07,"4 years, 1 months"
1168704,Hue,100%,FALSE,5,Verified,Unlicensed,2011-09-16,"13 years, 1 months"
578918757,Milton,100%,FALSE,1,Verified,Unlicensed,2024-05-21,"0 years, 5 months"
19464893,Trilce,,FALSE,3,Verified,Unlicensed,2014-08-04,"10 years, 3 months"
324092165,Francesco,100%,FALSE,1,Verified,OSE-STRREG-0001255,2020-01-03,"4 years, 10 months"
235676280,Ugur,80%,FALSE,5,Verified,Unlicensed,2019-01-10,"5 years, 9 months"
2955215,Bee,100%,TRUE,13,Verified,Unlicensed,2012-07-16,"12 years, 3 months"
20170794,Kilian,100%,TRUE,5,Verified,Unlicensed,2014-08-17,"10 years, 2 months"
54205873,Ella,,FALSE,3,Verified,Unlicensed,2016-01-11,"8 years, 9 months"
447250856,Omer,,FALSE,1,Verified,Unlicensed,2022-02-28,"2 years, 8 months"
3605048,Julia,0%,TRUE,6,Verified,Unlicensed,2012-09-18,"12 years, 1 months"
34174768,Dana,100%,FALSE,2,Verified,Unlicensed,2015-05-25,"9 years, 5 months"
23219783,Rob,100%,TRUE,7,Verified,Exempt,2014-11-01,"10 years, 0 months"
48252550,Dan,100%,FALSE,3,Verified,Unlicensed,2015-11-05,"9 years, 0 months"
489622236,Ryan,50%,FALSE,1,Verified,Unlicensed,2022-11-29,"1 years, 11 months"
21377186,Paola,,FALSE,4,Verified,Unlicensed,2014-09-15,"10 years, 1 months"
208752230,Katy,,FALSE,1,Unverified,Unlicensed,2018-08-10,"6 years, 2 months"
98696488,Natalie,,FALSE,1,Verified,Unlicensed,2016-10-07,"8 years, 0 months"
5073789,Julia,100%,TRUE,6,Verified,Unlicensed,2013-02-13,"11 years, 8 months"
5438325,Lauri,,FALSE,2,Verified,Unlicensed,2013-03-12,"11 years, 7 months"
